,game_id,home_gk_overall,home_dc_overall,home_mid_overall,home_st_overall,away_gk_overall,away_dc_overall,away_mid_overall,away_st_overall,homeScore,awayScore,matchResult
1228,bea57463,80.0,72.75,71.33333333333333,72.0,64.0,73.2,67.5,76.33333333333333,0,1,Away
1229,87563b45,79.0,73.0,76.33333333333333,63.0,76.0,66.6,65.33333333333333,64.0,1,0,Home
1230,6635e569,69.0,63.0,62.2,65.0,63.0,64.75,66.0,70.75,2,2,Draw
1231,e961a763,68.0,70.25,65.0,73.5,76.0,64.75,73.66666666666667,66.66666666666667,0,2,Away
1232,cd802be7,79.0,63.8,65.66666666666667,66.0,76.0,69.25,66.75,83.0,1,1,Draw
1233,7f1d09c9,80.0,71.0,72.8,79.0,78.0,63.6,62.333333333333336,64.0,1,0,Home
1234,0c01fc2f,76.0,63.333333333333336,63.0,66.0,64.0,64.75,63.666666666666664,64.0,1,0,Home
1235,8fe12227,62.0,64.75,65.0,79.0,66.0,73.0,68.0,74.0,0,1,Away
1236,4f7ed7cb,69.0,65.4,65.33333333333333,73.5,66.0,64.75,64.33333333333333,74.0,1,1,Draw
1237,0272be62,68.0,63.5,63.666666666666664,63.6,78.0,69.5,64.5,66.0,4,3,Home
1238,027a1ba2,70.0,63.75,63.0,73.5,70.0,71.0,71.5,65.0,1,0,Home
1239,70a51fa4,63.0,75.0,70.5,73.5,68.0,76.4,62.75,62.666666666666664,1,1,Draw
1240,ede9d5b8,65.0,66.0,66.0,76.66666666666667,65.0,68.4,68.5,69.0,2,2,Draw
1241,6e46ce92,66.0,68.25,70.0,76.33333333333333,68.0,73.0,67.0,63.0,0,3,Away
1242,624e865d,66.0,64.4,63.666666666666664,66.0,68.0,65.0,79.66666666666667,67.75,1,0,Home
1243,f1f6882a,62.0,71.0,74.25,63.6,65.0,73.0,73.33333333333333,74.0,1,0,Home
1244,c8fcbfaf,80.0,62.75,62.25,63.0,78.0,71.0,74.66666666666667,64.5,1,2,Away
1245,8a7a42ac,70.0,68.5,74.0,79.0,68.0,63.8,67.5,69.0,0,1,Away
1246,ab7a7fcd,68.0,70.0,74.25,62.5,68.0,65.4,76.33333333333333,63.4,0,2,Away
1247,56068b2c,65.0,75.0,70.75,71.0,69.0,62.6,71.66666666666667,83.0,2,1,Home
1248,8603814f,70.0,67.0,71.0,68.0,78.0,64.2,65.5,67.5,0,1,Away
1249,128aed93,63.0,63.2,63.333333333333336,64.0,76.0,73.0,69.0,72.66666666666667,1,3,Away
1250,4c1693f0,79.0,62.75,62.25,65.0,67.0,65.0,65.33333333333333,64.0,2,1,Home
1251,5dfc2507,79.0,64.0,63.333333333333336,80.0,64.0,69.5,66.0,76.33333333333333,2,1,Home
1252,d9d399b5,80.0,75.6,79.66666666666667,66.0,67.0,64.75,71.0,63.6,2,1,Home
1253,1aa2417e,76.0,71.0,75.25,73.5,69.0,65.2,67.33333333333333,61.0,1,0,Home
1254,3de0d6e2,62.0,68.25,67.8,64.5,61.0,67.0,68.5,66.0,2,2,Draw
1255,30bc4996,63.0,63.0,65.0,79.0,70.0,64.0,63.333333333333336,65.75,2,1,Home
1256,26587ad3,65.0,72.83333333333333,71.0,64.0,65.0,63.8,67.0,60.0,2,2,Draw
1257,2f8d44e3,78.0,62.75,60.75,69.5,66.0,64.75,74.0,78.0,1,1,Draw
1258,0bdc5ea4,70.0,63.0,63.333333333333336,75.0,78.0,72.75,63.333333333333336,64.5,2,1,Home
1259,93b6cf24,68.0,74.5,72.75,73.5,64.0,63.6,65.5,69.0,2,0,Home
1260,1c159031,68.0,69.75,71.66666666666667,72.0,57.0,63.8,63.5,64.33333333333333,0,0,Draw
1261,c54b9d5c,78.0,68.5,67.8,65.0,68.0,69.25,74.66666666666667,empty,0,1,Away
1262,df8d2100,63.0,75.6,79.66666666666667,64.0,66.0,72.75,65.33333333333333,69.0,1,1,Draw
1263,67af3925,62.0,71.0,74.25,63.666666666666664,76.0,71.25,67.5,66.33333333333333,1,2,Away
1264,875da0ea,80.0,61.75,65.0,83.0,65.0,68.75,68.5,62.666666666666664,1,0,Home
1265,0084ffeb,69.0,70.5,74.75,79.0,61.0,63.8,76.33333333333333,61.0,2,1,Home
1266,47ec2cb2,68.0,74.16666666666667,73.33333333333333,74.0,68.0,69.25,74.0,64.5,1,1,Draw
1267,ff49299b,78.0,74.5,72.75,64.66666666666667,76.0,64.8,74.0,80.33333333333333,3,4,Away
1268,1860d133,70.0,61.75,64.25,69.66666666666667,65.0,69.5,67.5,65.75,2,1,Home
1269,5d1039da,68.0,75.0,79.66666666666667,64.0,64.0,63.6,69.25,64.0,1,1,Draw
1270,2b8b1d61,79.0,64.0,62.0,64.0,68.0,63.6,66.75,69.0,3,1,Home
1271,a564e4e1,78.0,65.2,66.5,73.5,76.0,64.75,67.0,80.33333333333333,2,0,Home
1272,d50d93be,80.0,70.8,75.25,68.33333333333333,79.0,74.16666666666667,65.33333333333333,75.0,2,2,Draw
1273,54baa72c,68.0,68.25,69.2,60.0,76.0,65.0,64.66666666666667,75.33333333333333,1,2,Away
1274,0780d7e3,78.0,63.8,62.25,83.0,64.0,72.75,63.333333333333336,67.0,1,1,Draw
1275,e8ae600f,65.0,63.333333333333336,62.2,79.0,68.0,69.25,70.0,69.0,1,0,Home
1276,c2a7440f,66.0,66.0,67.0,66.5,70.0,68.25,63.75,66.0,3,1,Home
1277,d152da0e,70.0,64.25,62.666666666666664,72.5,69.0,63.5,73.66666666666667,68.0,3,0,Home
1278,5e47db9d,68.0,63.75,62.75,68.5,61.0,68.75,68.5,65.0,1,1,Draw
1279,60106a8e,62.0,63.25,63.0,77.5,65.0,64.6,69.2,62.75,0,3,Away
1280,78393dd6,63.0,71.2,73.75,66.5,68.0,63.8,64.5,64.33333333333333,1,2,Away
1281,18868f08,66.0,69.5,69.0,83.0,78.0,66.8,71.66666666666667,68.5,3,3,Draw
1282,426a05d8,65.0,75.0,79.66666666666667,64.0,68.0,65.2,69.0,64.5,3,0,Home
1283,f2ffde12,62.0,73.75,72.33333333333333,70.66666666666667,76.0,64.25,66.0,80.33333333333333,1,0,Home
1284,0c234040,63.0,64.5,65.33333333333333,79.0,68.0,64.5,74.0,69.0,3,2,Home
1285,5325a9b6,70.0,63.0,61.833333333333336,74.0,61.0,69.0,67.5,74.0,1,1,Draw
1286,26772f25,69.0,69.75,65.25,64.0,68.0,73.33333333333333,65.25,66.5,4,0,Home
1287,5f74c6e7,78.0,74.5,75.33333333333333,64.0,76.0,63.5,65.33333333333333,75.33333333333333,0,0,Draw
1288,c46b68ad,80.0,66.0,67.0,71.0,70.0,65.0,69.2,66.0,1,0,Home
1289,ebfc4b5d,65.0,70.6,74.75,64.0,64.0,73.0,71.75,67.0,1,1,Draw
1290,1935ee01,64.0,64.0,62.5,63.0,76.0,64.2,64.33333333333333,72.0,1,2,Away
1291,9d5df4d8,69.0,63.2,63.0,62.0,70.0,69.5,63.5,66.0,2,1,Home
1292,a83df9d0,80.0,73.8,79.66666666666667,69.0,61.0,73.8,76.33333333333333,65.5,1,1,Draw
1293,c95a31e6,66.0,70.8,73.0,68.25,65.0,66.8,68.25,67.0,1,1,Draw
1294,9ca90d35,79.0,68.25,69.25,83.0,68.0,73.0,69.25,74.0,2,1,Home
1295,1b1b2ce1,65.0,69.75,67.0,79.0,78.0,63.25,79.66666666666667,61.0,2,1,Home
1296,d64c7b97,62.0,65.6,65.33333333333333,71.0,68.0,62.5,71.66666666666667,64.33333333333333,1,0,Home
1297,0562758e,78.0,64.33333333333333,62.8,65.0,68.0,64.25,76.33333333333333,64.5,2,0,Home
1298,182d1f9b,70.0,65.5,65.0,68.33333333333333,76.0,73.66666666666667,62.8,80.33333333333333,1,0,Home
1299,ebcc474c,68.0,70.75,74.0,79.0,64.0,64.5,60.75,67.0,0,2,Away
1300,5c1fc7a4,69.0,63.5,61.75,68.0,68.0,64.2,65.75,67.0,3,0,Home
1301,2e9fcf23,66.0,63.5,64.5,75.0,78.0,65.5,71.75,74.5,2,2,Draw
1302,ff7b7785,65.0,70.8,74.25,66.5,76.0,65.5,65.66666666666667,70.75,0,2,Away
1303,9c0fc917,70.0,73.0,75.33333333333333,62.0,76.0,76.0,66.0,72.66666666666667,0,1,Away
1304,bdb5f23c,79.0,68.25,67.4,74.5,68.0,65.0,67.0,64.0,2,2,Draw
1305,fc3e6bb7,62.0,67.5,64.0,74.0,64.0,64.5,64.8,64.0,1,2,Away
1306,bf3695d0,68.0,65.0,63.0,69.0,61.0,63.0,79.66666666666667,61.0,1,0,Home
1307,44fc849f,70.0,62.25,65.0,68.33333333333333,78.0,70.6,63.0,65.33333333333333,1,2,Away
1308,bd8f8dc3,80.0,63.8,63.0,68.0,65.0,62.6,65.33333333333333,71.0,2,0,Home
1309,a4100b39,68.0,70.25,71.33333333333333,66.5,63.0,68.8,63.0,67.0,2,0,Home
1310,b532dc3c,61.0,73.0,72.66666666666667,66.0,66.0,64.0,74.75,68.0,2,0,Home
1311,325f62dc,65.0,70.0,74.5,73.5,70.0,68.8,64.33333333333333,66.0,1,1,Draw
1312,af10add0,68.0,73.66666666666667,69.0,63.0,78.0,62.25,70.0,83.0,1,0,Home
1313,ce6440ec,62.0,73.0,73.33333333333333,66.5,68.0,65.5,66.0,64.0,1,1,Draw
1314,0127e76f,69.0,66.8,71.66666666666667,79.0,65.0,62.4,70.0,71.0,3,1,Home
1315,247f8cd7,80.0,64.8,66.0,79.0,64.0,63.4,64.25,63.333333333333336,0,0,Draw
1316,65cf973f,70.0,62.0,62.333333333333336,74.0,79.0,64.2,64.8,70.0,1,0,Home
1317,9baa497e,78.0,76.2,79.66666666666667,73.5,61.0,65.0,63.666666666666664,61.0,0,0,Draw
1318,c3c1ffd2,67.0,73.0,69.0,66.0,68.0,70.2,63.0,69.0,0,1,Away
1319,d034386f,76.0,68.5,67.0,64.66666666666667,63.0,64.66666666666667,68.25,67.0,1,0,Home
1320,2441721c,66.0,69.5,70.66666666666667,64.0,68.0,63.0,62.75,69.0,1,0,Home
1321,9577ee17,64.0,66.8,74.0,68.0,68.0,61.5,72.75,66.5,3,0,Home
1322,430b16c5,78.0,72.25,72.66666666666667,79.0,57.0,64.2,63.75,66.0,1,1,Draw
1323,79f61c8a,67.0,70.6,74.75,79.0,66.0,64.8,65.33333333333333,61.0,2,3,Away
1324,d238abdd,68.0,73.6,71.0,65.33333333333333,62.0,64.0,63.666666666666664,64.0,2,1,Home
1325,77d540ef,69.0,67.25,73.4,76.33333333333333,63.0,65.0,68.25,67.0,1,1,Draw
1326,729b1cb3,76.0,72.25,72.66666666666667,69.0,68.0,62.25,69.0,65.0,1,0,Home
1327,84fd252a,80.0,62.5,62.666666666666664,70.66666666666667,63.0,69.5,63.0,79.0,0,3,Away
1328,6d865e81,79.0,63.2,63.0,62.0,65.0,64.2,62.75,66.0,1,1,Draw
1329,e74d3589,78.0,74.16666666666667,69.25,83.0,65.0,72.83333333333333,64.25,71.0,1,2,Away
1330,6dd86ed1,70.0,64.25,66.0,75.33333333333333,68.0,66.75,68.25,62.666666666666664,3,0,Home
1331,65d51821,80.0,62.833333333333336,63.0,66.5,63.0,75.0,68.33333333333333,67.0,1,2,Away
1332,6b9bc82f,64.0,70.6,74.0,68.33333333333333,57.0,65.0,71.5,66.0,0,0,Draw
1333,1e1a6ee6,62.0,62.5,62.0,70.25,65.0,61.5,66.0,66.0,2,1,Home
1334,f42d4375,78.0,72.25,72.66666666666667,79.0,68.0,72.4,73.66666666666667,65.0,1,5,Away
1335,4481a44c,66.0,68.75,71.66666666666667,72.0,66.0,61.8,62.666666666666664,61.0,2,1,Home
1336,91852b28,62.0,64.2,65.0,65.33333333333333,68.0,62.0,64.4,69.0,2,1,Home
1337,b52c1e88,79.0,64.5,63.0,79.0,63.0,65.0,72.0,66.0,2,2,Draw
1338,945c196b,64.0,70.25,73.33333333333333,79.0,78.0,63.75,65.33333333333333,68.0,1,0,Home
1339,3877f7ac,80.0,66.4,65.5,62.666666666666664,68.0,65.0,65.33333333333333,74.0,3,1,Home
1340,fb9c9cdb,69.0,70.25,74.0,64.0,78.0,64.5,62.666666666666664,83.0,5,0,Home
1341,a5520dc8,66.0,69.0,70.66666666666667,65.33333333333333,68.0,63.75,62.333333333333336,64.66666666666667,3,0,Home
1342,4979e519,65.0,68.25,66.0,72.0,68.0,70.25,67.0,61.0,2,1,Home
1343,5bfc3571,76.0,62.5,62.0,64.0,67.0,74.16666666666667,63.166666666666664,74.0,2,3,Away
1344,57d1e07a,70.0,72.25,72.66666666666667,71.0,65.0,73.0,66.0,62.75,3,0,Home
1345,b6ac3781,70.0,66.4,65.33333333333333,62.666666666666664,66.0,67.0,74.0,61.0,3,1,Home
1346,5faf15cc,69.0,70.6,73.25,79.0,68.0,62.0,71.75,65.0,0,3,Away
1347,9513979f,68.0,76.8,79.66666666666667,68.33333333333333,65.0,70.0,73.66666666666667,66.0,1,2,Away
1348,94279bcd,64.0,61.0,64.4,72.0,66.0,76.8,68.25,72.0,1,2,Away
1349,8d8d45e1,80.0,60.4,65.25,66.5,65.0,66.6,65.25,66.5,2,0,Home
1350,ae33c4fb,70.0,62.75,62.0,71.0,63.0,64.5,73.33333333333333,66.0,1,1,Draw
1351,0956366b,79.0,63.4,62.75,66.0,76.0,64.33333333333333,79.66666666666667,71.0,2,2,Draw
1352,102c1e1a,78.0,67.75,74.6,79.0,78.0,64.25,69.33333333333333,65.33333333333333,0,1,Away
1353,73b5dbc0,68.0,63.75,63.5,68.33333333333333,67.0,64.5,62.666666666666664,75.33333333333333,2,1,Home
1354,4d9bfc36,66.0,68.25,68.75,74.0,68.0,63.2,63.2,69.0,1,1,Draw
1355,5f2e86f8,64.0,70.25,69.5,62.666666666666664,66.0,69.75,66.0,69.0,0,0,Draw
1356,16c39caa,62.0,70.6,73.75,79.0,76.0,59.6,65.33333333333333,72.66666666666667,1,0,Home
1357,d0918b41,70.0,61.5,64.75,65.0,78.0,65.0,68.33333333333333,83.0,1,2,Away
1358,28d15df1,65.0,72.16666666666667,76.5,70.0,68.0,61.6,71.33333333333333,69.0,3,2,Home
1359,6b5e4d06,68.0,68.25,70.0,83.0,68.0,72.66666666666667,66.33333333333333,65.0,4,2,Home
1360,fdc54c79,69.0,75.4,79.66666666666667,61.0,65.0,71.75,70.0,66.5,0,0,Draw
1361,14c72d2c,68.0,64.75,63.25,62.0,66.0,69.75,63.5,72.0,2,3,Away
1362,31094073,68.0,70.4,74.25,62.666666666666664,70.0,64.5,71.75,65.33333333333333,0,0,Draw
1363,839bed1a,78.0,61.5,63.8,64.0,63.0,67.0,76.5,66.0,3,1,Home
1364,df2030e2,61.0,64.8,66.5,79.0,69.0,64.5,69.5,63.6,1,0,Home
1365,9333828d,78.0,62.5,62.0,68.5,66.0,63.2,62.75,65.5,2,1,Home
1366,0aa345fd,68.0,68.0,71.25,73.5,68.0,65.0,73.33333333333333,67.0,0,0,Draw
1367,41f47040,79.0,68.25,66.5,64.5,65.0,61.5,66.75,62.333333333333336,1,3,Away
1368,c058cdf4,68.0,72.0,72.5,72.0,78.0,63.2,68.33333333333333,65.33333333333333,1,3,Away
1369,7d4cb549,66.0,65.0,62.5,62.0,76.0,61.0,69.0,73.75,2,4,Away
1370,44120e9d,64.0,70.0,73.33333333333333,68.0,69.0,61.8,64.25,64.5,1,1,Draw
1371,50fb8ad3,63.0,68.25,68.0,73.5,65.0,70.25,68.33333333333333,66.5,4,0,Home
1372,6d37f665,68.0,64.8,66.5,83.0,76.0,73.0,66.0,70.0,5,1,Home
1373,af2e9e84,80.0,64.5,66.75,65.0,70.0,63.25,65.33333333333333,65.0,1,4,Away
1374,5cba7c58,62.0,62.5,63.0,70.0,63.0,70.6,76.33333333333333,66.0,0,0,Draw
1375,70d80153,76.0,65.0,62.5,61.0,68.0,70.5,76.5,69.0,0,1,Away
1376,218232ce,68.0,64.0,63.666666666666664,70.66666666666667,68.0,65.0,63.333333333333336,62.0,2,0,Home
1377,19a73f2f,66.0,74.0,73.66666666666667,62.666666666666664,63.0,76.2,74.75,66.0,4,0,Home
1378,adbef025,70.0,72.0,73.0,73.0,66.0,61.8,73.33333333333333,63.0,2,0,Home
1379,1e203a3e,64.0,69.75,72.5,73.5,65.0,70.0,65.66666666666667,62.0,3,0,Home
1380,b690885f,62.0,71.4,75.25,70.0,76.0,65.25,75.66666666666667,79.66666666666667,2,2,Draw
1381,bf05bb55,59.0,70.4,74.25,65.0,78.0,67.8,65.0,78.0,1,1,Draw
1382,802e40b2,64.0,73.0,76.5,72.66666666666667,68.0,64.6,73.66666666666667,64.66666666666667,1,1,Draw
1383,ea07d8c6,80.0,71.5,73.0,73.5,79.0,68.25,66.0,70.0,0,3,Away
1384,c79de8a0,69.0,71.0,74.6,70.66666666666667,76.0,62.5,69.0,72.66666666666667,1,2,Away
1385,c735ea6b,63.0,69.75,72.5,65.0,68.0,65.0,65.33333333333333,69.0,4,2,Home
1386,8b73e145,79.0,63.0,65.5,63.0,78.0,64.0,68.0,78.5,1,1,Draw
1387,e7598003,76.0,71.2,73.75,65.0,65.0,73.0,63.0,62.333333333333336,0,2,Away
1388,35d4984a,80.0,65.0,62.5,66.0,76.0,75.8,62.333333333333336,73.66666666666667,2,0,Home
1389,e0b0bdc5,63.0,63.75,63.0,78.0,70.0,67.8,65.33333333333333,65.0,2,0,Home
1390,9eb1114c,69.0,61.0,64.0,79.0,68.0,73.8,76.5,69.0,0,2,Away
1391,fd1c0d24,66.0,71.75,68.0,64.5,63.0,63.5,75.66666666666667,66.0,2,3,Away
1392,9809e688,68.0,64.8,66.5,67.0,68.0,64.5,64.66666666666667,73.5,1,1,Draw
1393,21134622,62.0,72.0,76.33333333333333,70.0,64.0,64.0,79.66666666666667,62.0,3,2,Home
1394,e65f6ac6,59.0,68.25,70.0,77.5,68.0,69.75,65.75,65.0,0,4,Away
1395,030a751b,68.0,64.8,62.5,79.0,65.0,74.4,64.75,71.0,1,1,Draw
1396,76d3d638,78.0,63.75,65.33333333333333,79.0,76.0,65.0,64.33333333333333,77.5,2,1,Home
1397,60c4d8af,66.0,63.75,63.666666666666664,64.5,78.0,62.5,70.33333333333333,78.0,3,2,Home
1398,70446f62,76.0,71.25,73.4,62.5,68.0,64.25,68.5,67.0,4,0,Home
1399,3019b840,68.0,70.2,74.25,75.0,78.0,62.0,63.333333333333336,74.0,1,6,Away
1400,2c7b2e0f,62.0,61.0,64.4,65.0,66.0,70.25,62.0,62.5,0,1,Away
1401,d4ae6c82,66.0,75.0,75.33333333333333,66.0,70.0,64.5,64.5,65.0,1,4,Away
1402,576d1e86,65.0,69.5,72.0,61.0,65.0,64.0,63.0,66.33333333333333,0,0,Draw
1403,9b628018,63.0,68.0,67.6,69.66666666666667,69.0,64.25,73.33333333333333,63.6,1,1,Draw
1404,27aab55a,79.0,64.25,63.0,70.66666666666667,78.0,61.0,63.5,67.25,1,2,Away
1405,af92650d,68.0,63.4,62.333333333333336,80.33333333333333,68.0,73.0,65.5,65.0,0,1,Away
1406,0960e2c8,80.0,65.0,63.666666666666664,70.0,64.0,74.16666666666667,66.0,63.0,1,1,Draw
1407,90141069,76.0,67.8,65.66666666666667,64.0,63.0,63.0,64.4,66.0,1,0,Home
1408,51db492f,68.0,74.75,75.33333333333333,70.66666666666667,64.0,69.2,76.5,63.0,2,1,Home
1409,c4577218,65.0,76.8,79.66666666666667,66.0,61.0,64.4,70.0,75.33333333333333,2,1,Home
1410,9d189799,62.0,65.0,70.33333333333333,79.0,70.0,70.0,63.0,65.0,1,1,Draw
1411,de22618d,68.0,70.75,72.6,72.0,61.0,73.0,63.75,62.5,0,1,Away
1412,446ec5e0,68.0,72.75,74.25,61.0,63.0,69.5,66.5,66.0,4,2,Home
1413,f8dba673,80.0,64.0,63.333333333333336,72.33333333333333,68.0,62.8,69.5,61.0,2,3,Away
1414,def050b8,78.0,71.6,72.0,75.33333333333333,76.0,62.2,76.5,74.5,1,0,Home
1415,363812cb,66.0,69.4,73.0,66.0,78.0,76.8,68.25,68.5,2,2,Draw
1416,b18f50f9,63.0,64.5,65.6,66.0,65.0,64.4,65.33333333333333,66.33333333333333,2,2,Draw
1417,d48f5312,80.0,67.5,70.0,62.0,69.0,65.0,64.66666666666667,65.4,0,1,Away
1418,11b229fa,65.0,64.8,62.5,64.66666666666667,66.0,64.5,79.66666666666667,70.66666666666667,1,0,Home
1419,b33bb354,78.0,62.0,62.666666666666664,66.0,61.0,69.25,64.0,69.0,1,2,Away
1420,241bbdd3,79.0,70.4,70.75,76.33333333333333,76.0,64.0,68.25,75.5,0,1,Away
1421,8ec58037,70.0,62.2,64.66666666666667,83.0,68.0,70.0,65.0,66.0,2,3,Away
1422,d2087228,61.0,63.25,63.25,69.5,61.0,65.0,68.25,61.0,1,0,Home
1423,4a8236bd,62.0,62.0,62.666666666666664,79.0,68.0,63.6,63.666666666666664,61.0,0,1,Away
1424,6309f668,64.0,73.75,71.33333333333333,80.0,64.0,61.0,71.33333333333333,83.0,0,2,Away
1425,73d4a95b,63.0,70.0,74.6,66.0,68.0,74.16666666666667,62.4,64.66666666666667,1,3,Away
1426,3ea9e35f,65.0,69.8,75.0,66.5,63.0,73.0,63.666666666666664,66.0,1,1,Draw
1427,4406f8bc,61.0,68.5,70.0,71.0,65.0,64.0,64.0,66.33333333333333,0,0,Draw
1428,a59ffc20,64.0,64.2,66.5,64.0,68.0,63.0,73.33333333333333,69.0,1,0,Home
1429,a9ac1dd4,80.0,69.75,65.25,69.5,68.0,64.5,76.33333333333333,64.5,1,2,Away
1430,949865c6,63.0,65.5,67.0,63.333333333333336,61.0,64.4,67.0,72.66666666666667,1,1,Draw
1431,2b4a58d1,79.0,76.4,79.66666666666667,63.0,62.0,69.25,66.0,60.0,1,0,Home
1432,45e6d215,68.0,67.16666666666667,72.33333333333333,79.0,65.0,75.0,64.75,66.0,0,3,Away
1433,a797c77d,66.0,68.25,67.0,62.25,68.0,73.0,63.666666666666664,61.5,1,0,Home
1434,b2dfb23d,69.0,62.0,63.0,61.5,78.0,63.5,68.25,68.5,3,0,Home
1435,f7d8a40e,70.0,74.16666666666667,73.33333333333333,62.666666666666664,76.0,64.0,79.66666666666667,78.33333333333333,1,1,Draw
1436,58bfb9d7,78.0,62.0,63.0,79.0,63.0,61.5,76.33333333333333,65.0,2,0,Home
1437,e48fdc60,61.0,64.0,63.666666666666664,79.0,61.0,64.8,62.666666666666664,61.5,0,0,Draw
